ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV	SONARS	PROSTRINGS	CLASSES	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	MORPHEMES
4398	Austral_1213	Ra'ivavae	Five	aust1304	pae	493	1213	201	aut	Tamaititahio-1213-2015	Likely a Tahitian borrowing	9	True	abvd-abvd-1213-190	pae	p a e	291334		9---Five	1381	cvv	1 7 7	AXZ	PAE	1213.P.C 1213.A.V 1213.E.V	2.0 1.5 0.8	pae	0	14	p a e	?
4595	Tuamotuan_246	Tuamotu	Five	tuam1242	rima	493	246	201	pmt	POLLEX	Five, hand.(Source: Pollex)	1	False	abvd-abvd-246-282	rima	r i m a	83783		1---Five	2	cvcv	5 7 4 7	AXBZ	RIMA	246.R.C 246.I.V 246.M.C 246.A.V	2.0 1.5 1.75 0.8	rima	0	13	r i m a	?
4858	Niuean_247	Niue	Five	niue1239	lima	493	247	201	niu	POLLEX	Five, hand.(Source: Pollex)	1	False	abvd-abvd-247-273	lima	l i m a	83784		1---Five	2	cvcv	5 7 4 7	AXBZ	LIMA	247.L.C 247.I.V 247.M.C 247.A.V	2.0 1.5 1.75 0.8	lima	0	13	l i m a	?
5104	Austral_128	Rurutuan	Five	aust1304	pae	493	128	201	aut	Meyer-128-2005	Tahitian Borrowing	9	True	abvd-abvd-128-273	pae	p a e	165165		9---Five	1381	cvv	1 7 7	AXZ	PAE	128.P.C 128.A.V 128.E.V	2.0 1.5 0.8	pae	0	14	p a e	?
5361	FutunaAniwa_156	Futuna-Aniwa	Five	futu1245	rima	493	156	201	fut	POLLEX	Five, hand-arm.(Source: Pollex)	1	False	abvd-abvd-156-311	rima	r i m a	83788		1---Five	2	cvcv	5 7 4 7	AXBZ	RIMA	156.R.C 156.I.V 156.M.C 156.A.V	2.0 1.5 1.75 0.8	rima	0	13	r i m a	?
5617	Hawaiian_52	Hawaiian	Five	hawa1245	lima	493	52	201	haw	71458	Five, hand.(Source: Pollex)	1	False	abvd-abvd-52-236	lima	l i m a	83759		1---Five	2	cvcv	5 7 4 7	AXBZ	LIMA	52.L.C 52.I.V 52.M.C 52.A.V	2.0 1.5 1.75 0.8	lima	0	13	l i m a	?
5853	Rarotongan_58	Rarotongan	Five	raro1241	rima	493	58	201	rar	POLLEX	Five, hand.(Source: Pollex)	1	False	abvd-abvd-58-344	rima	r i m a	83760		1---Five	2	cvcv	5 7 4 7	AXBZ	RIMA	58.R.C 58.I.V 58.M.C 58.A.V	2.0 1.5 1.75 0.8	rima	0	13	r i m a	?
6155	Penrhyn_235	Penrhyn	Five	penr1237	rima	493	235	201	pnh	POLLEX	Five, hand-arm.(Source: Pollex)	1	False	abvd-abvd-235-207	rima	r i m a	83777		1---Five	2	cvcv	5 7 4 7	AXBZ	RIMA	235.R.C 235.I.V 235.M.C 235.A.V	2.0 1.5 1.75 0.8	rima	0	13	r i m a	?
6365	Nukuria_1212	Nukeria	Five	nuku1259	rima	493	1212	201	nur	Davletshin-1212-2015		1	False	abvd-abvd-1212-278	rima	r i m a	290905		1---Five	2	cvcv	5 7 4 7	AXBZ	RIMA	1212.R.C 1212.I.V 1212.M.C 1212.A.V	2.0 1.5 1.75 0.8	rima	0	13	r i m a	?
6626	Samoan_118	Samoan	Five	samo1305	lima	493	118	201	smo	Blust-118-2005	Five, hand.(Source: Pollex)	1	False	abvd-abvd-118-297	lima	l i m a	83766		1---Five	2	cvcv	5 7 4 7	AXBZ	LIMA	118.L.C 118.I.V 118.M.C 118.A.V	2.0 1.5 1.75 0.8	lima	0	13	l i m a	?
6917	RennellBellona_206	Rennellese	Five	renn1242	gima	493	206	201	mnv	POLLEX	Hand, arm, five (Ebt).(Source: Pollex)	1	False	abvd-abvd-206-267	gima	ⁿg i m a	83771		1---Five	2	cvcv	1 7 4 7	AXBZ	KIMA	206.K.C 206.I.V 206.M.C 206.A.V	2.0 1.5 1.75 0.8	gima	0	13	ⁿg i m a	?
7181	Tuvalu_753	Nanumea	Five	tuva1244	lima	493	753	201	tvl	29903		1	False	abvd-abvd-753-276	lima	l i m a	192220		1---Five	2	cvcv	5 7 4 7	AXBZ	LIMA	753.L.C 753.I.V 753.M.C 753.A.V	2.0 1.5 1.75 0.8	lima	0	13	l i m a	?
7438	Anuta_253	Anuta	Five	anut1237	nima	493	253	201	aud	POLLEX	Five, hand-arm (Fbg) B.[>].(Source: Pollex)	1	True	abvd-abvd-253-235	nima	n i m a	83785		1---Five	2	cvcv	4 7 4 7	AXBZ	NIMA	253.N.C 253.I.V 253.M.C 253.A.V	2.0 1.5 1.75 0.8	nima	0	13	n i m a	?
12	VaeakauTaumako_375	Vaeakau-Taumako	Four	pile1238	haa	1500	375	200	piv	Hovdhaugen-375-2009		1,66	False	abvd-abvd-375-251	haa	h aː	89596		1---Four	3	cv	3 7	AX	HA	375.H.C 375.A.V	2.0 1.5	haː	0	18	h aː -	?
255	Wallisian_258	Uvea, East	Four	wall1257	faa	1500	258	200	wls	POLLEX	Four	1,66	False	abvd-abvd-258-285	faa	f aː	71301		1---Four	3	cv	3 7	AX	BA	258.B.C 258.A.V	2.0 1.5	faː	0	18	f aː -	?
512	Polynesian_658	Proto-Polynesian	Four	poly1242	*faa	1500	658	200		PawleyOC		1,66	False	abvd-abvd-658-221	*faa	f aː	169874		1---Four	3	cv	3 7	AX	BA	658.B.C 658.A.V	2.0 1.5	faː	0	18	f aː -	?
729	Maori_85	Maori	Four	maor1246	whaa	1500	85	200	mri	Biggs-85-2005		1,66	False	abvd-abvd-85-218	faː	f aː	71128		1---Four	3	cv	3 7	AX	BA	85.B.C 85.A.V	2.0 1.5	faː	0	18	f aː -	?
952	Kapingamarangi_217	Kapingamarangi	Four	kapi1249	haa	1500	217	200	kpg	POLLEX	Four (Lbr)	1,66	False	abvd-abvd-217-267	haa	h aː	71260		1---Four	3	cv	3 7	AX	HA	217.H.C 217.A.V	2.0 1.5	haː	0	18	h aː -	?
1174	Tahitian_173	Tahitian (Modern)	Four	tahi1242	maha	1500	173	200	tah	Clark-173-2005		1,66	False	abvd-abvd-173-233	maha	m a + h a	71216		1---Four	3	cvcv	4 7 9 3 7	AX_AX	MA_HA	173.M.C 173.A.V 173._._ 173.H.C 173.A.V	2.0 1.5 0.0 2.0 1.5	ma+ha	0	20 18	m a ◦ h a -	? ?
1405	Emae_1030	Emae (Makatea)	Four	emae1237	fa	1500	1030	200	mmw	52375		1,66	False	abvd-abvd-1030-186	fa	f a	265221		1---Four	3	cv	3 7	AX	BA	1030.B.C 1030.A.V	2.0 1.5	fa	0	18	f a -	?
1599	Rapanui_264	Rapanui (Easter Island)	Four	rapa1244	ha	1500	264	200	rap	POLLEX		1,66	False	abvd-abvd-264-313	ha	h a	133545	haa	1---Four	3	cv	3 7	AX	HA	264.H.C 264.A.V	2.0 1.5	ha	0	18	h a -	?
1857	Mangareva_239	Mangareva	Four	mang1401	'a	1500	239	200	mrv	POLLEX		1,66	False	abvd-abvd-239-356	'a	ʔ a	321435	à	1---Four	3	cv	1 7	AX	HA	239.H.C 239.A.V	2.0 1.5	ʔa	0	18	ʔ a -	?
2118	Luangiua_238	Luangiua	Four	onto1237	hā	1500	238	200	ojv	POLLEX	four	1,66	False	abvd-abvd-238-221	hā	h aː	146604		1---Four	3	cv	3 7	AX	HA	238.H.C 238.A.V	2.0 1.5	haː	0	18	h aː -	?
2340	TongaTongaIslands_136	Tongan	Four	tong1325	fā	1500	136	200	ton	117207		1,66	False	abvd-abvd-136-215	fā	f aː	71179		1---Four	3	cv	3 7	AX	BA	136.B.C 136.A.V	2.0 1.5	faː	0	18	f aː -	?
2555	RakahangaManihiki_589	Manihiki	Four	raka1237	faa	1500	589	200	rkh	Clark-589-2008		1,66	False	abvd-abvd-589-299	faa	f aː	153390		1---Four	3	cv	3 7	AX	BA	589.B.C 589.A.V	2.0 1.5	faː	0	18	f aː -	?
2827	Tikopia_155	Tikopia	Four	tiko1237	faa	1500	155	200	tkp	POLLEX	Four (Fth)	1,66	False	abvd-abvd-155-265	faa	f aː	71198		1---Four	3	cv	3 7	AX	BA	155.B.C 155.A.V	2.0 1.5	faː	0	18	f aː -	?
3080	Sikaiana_243	Sikaiana	Four	sika1261	hā	1500	243	200	sky	POLLEX	four	1,66	False	abvd-abvd-243-231	hā	h aː	145960		1---Four	3	cv	3 7	AX	HA	243.H.C 243.A.V	2.0 1.5	haː	0	18	h aː -	?
3301	NorthMarquesan_38	Marquesan	Four	nort2845	faa	1500	38	200	mrq	POLLEX	Four	1,66	False	abvd-abvd-38-372	faa	f aː	71081		1---Four	3	cv	3 7	AX	BA	38.B.C 38.A.V	2.0 1.5	faː	0	18	f aː -	?
3595	EastFutuna_210	Futuna, East	Four	east2447	faa	1500	210	200	fud	POLLEX	Four	1,66	False	abvd-abvd-210-331	faa	f aː	71253		1---Four	3	cv	3 7	AX	BA	210.B.C 210.A.V	2.0 1.5	faː	0	18	f aː -	?
3901	Pukapuka_152	Pukapuka	Four	puka1242	wā	1500	152	200	pkp	Salisbury-152-2005		1,66	False	abvd-abvd-152-370	wā	w aː	71195		1---Four	3	cv	6 7	AX	WA	152.W.C 152.A.V	2.0 1.5	waː	0	18	w aː -	?
4205	Mele-Fila_1163	Fila	Four	mele1250	e-fa	1500	1163	200	mxe	52375		1,66	False	abvd-abvd-1163-183	e-fa	e _ f a	265231		1---Four	3	v+cv	7 9 3 7	X_AX	E_BA	1163.E.V 1163._._ 1163.B.C 1163.A.V	1.5 0.0 2.0 1.5	e+fa	0	19 18	e ◦ f a -	? ?
4399	Austral_1213	Ra'ivavae	Four	aust1304	maha	1500	1213	200	aut	Tamaititahio-1213-2015		1,66	True	abvd-abvd-1213-189	maha	m a + h a	291333		1---Four	3	cvcv	4 7 9 3 7	AX_AX	MA_HA	1213.M.C 1213.A.V 1213._._ 1213.H.C 1213.A.V	2.0 1.5 0.0 2.0 1.5	ma+ha	0	20 18	m a ◦ h a -	? ?
4596	Tuamotuan_246	Tuamotu	Four	tuam1242	haa	1500	246	200	pmt	POLLEX	Four	1,66	False	abvd-abvd-246-281	haa	h aː	89925	faa	1---Four	3	cv	3 7	AX	HA	246.H.C 246.A.V	2.0 1.5	haː	0	18	h aː -	?
4859	Niuean_247	Niue	Four	niue1239	faa	1500	247	200	niu	POLLEX	four	1,66	False	abvd-abvd-247-272	faa	f aː	71290		1---Four	3	cv	3 7	AX	BA	247.B.C 247.A.V	2.0 1.5	faː	0	18	f aː -	?
5105	Austral_128	Rurutuan	Four	aust1304	ʔa	1500	128	200	aut	Meyer-128-2005		1,66	False	abvd-abvd-128-272	ʔa	ʔ a	83040	maʔa	1---Four	3	cv	1 7	AX	HA	128.H.C 128.A.V	2.0 1.5	ʔa	0	18	ʔ a -	?
5362	FutunaAniwa_156	Futuna-Aniwa	Four	futu1245	fa	1500	156	200	fut	POLLEX	Four (Cpl)	1,66	False	abvd-abvd-156-310	fa	f a	71304	hfa [fʰa]	1---Four	3	cv	3 7	AX	BA	156.B.C 156.A.V	2.0 1.5	fa	0	18	f a -	?
5618	Hawaiian_52	Hawaiian	Four	hawa1245	hā	1500	52	200	haw	71458		1,66	False	abvd-abvd-52-235	hā	h aː	71095		1---Four	3	cv	3 7	AX	HA	52.H.C 52.A.V	2.0 1.5	haː	0	18	h aː -	?
5854	Rarotongan_58	Rarotongan	Four	raro1241	àa	1500	58	200	rar	POLLEX	Four (Bse)	1,66	False	abvd-abvd-58-343	àa	ʔ a a	71101		1---Four	3	cvv	1 7 7	AXZ	HAA	58.H.C 58.A.V 58.A.V	2.0 1.5 0.8	ʔaa	0	18	ʔ a a	?
6156	Penrhyn_235	Penrhyn	Four	penr1237	haa	1500	235	200	pnh	POLLEX	Four	1,66	False	abvd-abvd-235-206	haa	h aː	71278		1---Four	3	cv	3 7	AX	HA	235.H.C 235.A.V	2.0 1.5	haː	0	18	h aː -	?
6366	Nukuria_1212	Nukeria	Four	nuku1259	haa	1500	1212	200	nur	Davletshin-1212-2015		1,66	False	abvd-abvd-1212-277	haa	h aː	290904		1---Four	3	cv	3 7	AX	HA	1212.H.C 1212.A.V	2.0 1.5	haː	0	18	h aː -	?
6627	Samoan_118	Samoan	Four	samo1305	e fā	1500	118	200	smo	Blust-118-2005		1,66	False	abvd-abvd-118-296	e fā	e _ f aː	71161		1---Four	3	v_cv	7 9 3 7	X_AX	E_BA	118.E.V 118._._ 118.B.C 118.A.V	1.5 0.0 2.0 1.5	e_faː	0	19 18	e ◦ f aː -	? ?
6918	RennellBellona_206	Rennellese	Four	renn1242	haa	1500	206	200	mnv	POLLEX	Four	1,66	False	abvd-abvd-206-266	haa	h aː	71249		1---Four	3	cv	3 7	AX	HA	206.H.C 206.A.V	2.0 1.5	haː	0	18	h aː -	?
7182	Tuvalu_753	Nanumea	Four	tuva1244	faa	1500	753	200	tvl	29903		1,66	False	abvd-abvd-753-275	faa	f aː	192219		1---Four	3	cv	3 7	AX	BA	753.B.C 753.A.V	2.0 1.5	faː	0	18	f aː -	?
7439	Anuta_253	Anuta	Four	anut1237	paa	1500	253	200	aud	POLLEX	Four (Cpl)	1,66	False	abvd-abvd-253-234	paa	p aː	71296		1---Four	3	cv	1 7	AX	PA	253.P.C 253.A.V	2.0 1.5	paː	0	18	p aː -	?
39	VaeakauTaumako_375	Vaeakau-Taumako	I	pile1238	au	1209	375	182	piv	Hovdhaugen-375-2009		1,21	False	abvd-abvd-375-221	au	a u	123688	iau	1---I	4	vv	7 7	XZ	AY	375.A.V 375.Y.V	1.5 0.8	au	0	21	- - a u	?
276	Wallisian_258	Uvea, East	I	wall1257	koau	1209	258	182	wls	POLLEX		1,21	False	abvd-abvd-258-258	koau	k o + a u	168009		1---I	4	cvvv	1 7 9 7 7	AX_XZ	KU_AY	258.K.C 258.U.V 258._._ 258.A.V 258.Y.V	2.0 1.5 0.0 1.5 0.8	ko+au	0	22 21	- k o ◦ - - a u	? ?
529	Polynesian_658	Proto-Polynesian	I	poly1242	*au	1209	658	182		PawleyOC	(indep.)	1,21	False	abvd-abvd-658-203	*au	a u	169858		1---I	4	vv	7 7	XZ	AY	658.A.V 658.Y.V	1.5 0.8	au	0	21	- - a u	?
753	Maori_85	Maori	I	maor1246	au	1209	85	182	mri	Biggs-85-2005		1,21	False	abvd-abvd-85-194	au	a u	64702		1---I	4	vv	7 7	XZ	AY	85.A.V 85.Y.V	1.5 0.8	au	0	21	- - a u	?
972	Kapingamarangi_217	Kapingamarangi	I	kapi1249	au	1209	217	182	kpg	POLLEX	I, me (Lbr)	1,21	False	abvd-abvd-217-241	au	a u	64834		1---I	4	vv	7 7	XZ	AY	217.A.V 217.Y.V	1.5 0.8	au	0	21	- - a u	?
1198	Tahitian_173	Tahitian (Modern)	I	tahi1242	vau	1209	173	182	tah	Clark-173-2005		1, 21, 18	False	abvd-abvd-173-208	vau	v a u	81800		1---I	4	cvv	3 7 7	AXZ	BAY	173.B.C 173.A.V 173.Y.V	2.0 1.5 0.8	vau	0	21	- v a u	?
1199	Tahitian_173	Tahitian (Modern)	I	tahi1242	au	1209	173	182	tah	Clark-173-2005		1,21	False	abvd-abvd-173-207	au	a u	81799		1---I	4	vv	7 7	XZ	AY	173.A.V 173.Y.V	1.5 0.8	au	0	21	- - a u	?
1428	Emae_1030	Emae (Makatea)	I	emae1237	kou	1209	1030	182	mmw	52375		1,21	False	abvd-abvd-1030-162	kou	k + o u	268287		1---I	4	cvv	1 9 7 7	A_XZ	K_UY	1030.K.C 1030._._ 1030.U.V 1030.Y.V	2.0 0.0 1.5 0.8	k+ou	0	22 21	- k - ◦ - - o u	? ?
1622	Rapanui_264	Rapanui (Easter Island)	I	rapa1244	au	1209	264	182	rap	POLLEX		1,21	False	abvd-abvd-264-285	au	a u	133553		1---I	4	vv	7 7	XZ	AY	264.A.V 264.Y.V	1.5 0.8	au	0	21	- - a u	?
1877	Mangareva_239	Mangareva	I	mang1401	au	1209	239	182	mrv	POLLEX		1,21	False	abvd-abvd-239-327	au	a u	321566		1---I	4	vv	7 7	XZ	AY	239.A.V 239.Y.V	1.5 0.8	au	0	21	- - a u	?
2140	Luangiua_238	Luangiua	I	onto1237	aŋau	1209	238	182	ojv	POLLEX	I (Tpe)	1, 22?	False	abvd-abvd-238-197	aŋau	a ŋ a u	118989		1---I	4	vcvv	7 4 7 7	XBYZ	ANAY	238.A.V 238.N.C 238.A.V 238.Y.V	1.5 1.75 1.3 0.8	aŋau	0	21	a ŋ a u	?
2360	TongaTongaIslands_136	Tongan	I	tong1325	ou	1209	136	182	ton	117207		1,21	False	abvd-abvd-136-195	ou	o u	81796	au	1---I	4	vv	7 7	XZ	UY	136.U.V 136.Y.V	1.5 0.8	ou	0	21	- - o u	?
2578	RakahangaManihiki_589	Manihiki	I	raka1237	koau	1209	589	182	rkh	Clark-589-2008		1,21	False	abvd-abvd-589-274	koau	k o + a u	153372		1---I	4	cvvv	1 7 9 7 7	AX_XZ	KU_AY	589.K.C 589.U.V 589._._ 589.A.V 589.Y.V	2.0 1.5 0.0 1.5 0.8	ko+au	0	22 21	- k o ◦ - - a u	? ?
2850	Tikopia_155	Tikopia	I	tiko1237	-ku	1209	155	182	tkp	POLLEX	First person singular (possessive)	x	False	abvd-abvd-155-240	-ku	k u	123652		x---I	1460	cv	1 7	AX	KY	155.K.C 155.Y.V	2.0 1.5	ku	0	22	- k u	?
2851	Tikopia_155	Tikopia	I	tiko1237	kau	1209	155	182	tkp	POLLEX	First person singular pronoun, short form (Fth)	1,21	False	abvd-abvd-155-239	kau	k + a u	123651	au	1---I	4	cvv	1 9 7 7	A_XZ	K_AY	155.K.C 155._._ 155.A.V 155.Y.V	2.0 0.0 1.5 0.8	k+au	0	22 21	- k - ◦ - - a u	? ?
3103	Sikaiana_243	Sikaiana	I	sika1261	n/au/	1209	243	182	sky	POLLEX	I, me B. [<]	1,22	True	abvd-abvd-243-205	au	a u	64860		1---I	4	vv	7 7	XZ	AY	243.A.V 243.Y.V	1.5 0.8	au	0	21	- - a u	?
3324	NorthMarquesan_38	Marquesan	I	nort2845	='u	1209	38	182	mrq	POLLEX	First person singular	x	False	abvd-abvd-38-344	='u	ʔ u	123646		x---I	1460	cv	1 7	AX	HY	38.H.C 38.Y.V	2.0 1.5	ʔu	0	23	- ʔ u	?
3325	NorthMarquesan_38	Marquesan	I	nort2845	au	1209	38	182	mrq	POLLEX	First person singular pronoun (Bgs)	1,21	False	abvd-abvd-38-343	au	a u	123645		1---I	4	vv	7 7	XZ	AY	38.A.V 38.Y.V	1.5 0.8	au	0	21	- - a u	?
3622	EastFutuna_210	Futuna, East	I	east2447	-ku	1209	210	182	fud	POLLEX	person singular (Possessive)	x	False	abvd-abvd-210-293	-ku	k u	123677		x---I	1460	cv	1 7	AX	KY	210.K.C 210.Y.V	2.0 1.5	ku	0	22	- k u	?
3623	EastFutuna_210	Futuna, East	I	east2447	kau	1209	210	182	fud	POLLEX	Phrase internal first person singular pronoun (Bgs)	1,21	False	abvd-abvd-210-292	kau	k + a u	123676	au	1---I	4	cvv	1 9 7 7	A_XZ	K_AY	210.K.C 210._._ 210.A.V 210.Y.V	2.0 0.0 1.5 0.8	k+au	0	22 21	- k - ◦ - - a u	? ?
3935	Pukapuka_152	Pukapuka	I	puka1242	aku	1209	152	182	pkp	Salisbury-152-2005	(preverbal)	x	False	abvd-abvd-152-325	aku	a k u	123649	ēku	x---I	1460	vcv	7 1 7	XBZ	AKY	152.A.V 152.K.C 152.Y.V	1.5 1.75 0.8	aku	0	22	a k u	?
3936	Pukapuka_152	Pukapuka	I	puka1242	au	1209	152	182	pkp	Salisbury-152-2005		1,21	False	abvd-abvd-152-323	au	a u	123647		1---I	4	vv	7 7	XZ	AY	152.A.V 152.Y.V	1.5 0.8	au	0	21	- - a u	?
4228	Mele-Fila_1163	Fila	I	mele1250	aβau	1209	1163	182	mxe	52375		1,21, 18	False	abvd-abvd-1163-160	aβau	a β a u	268297		1---I	4	vcvv	7 3 7 7	XBYZ	ABAY	1163.A.V 1163.B.C 1163.A.V 1163.Y.V	1.5 1.75 1.3 0.8	aβau	0	21	a β a u	?
4421	Austral_1213	Ra'ivavae	I	aust1304	vau	1209	1213	182	aut	Tamaititahio-1213-2015		1, 21, 18	False	abvd-abvd-1213-167	vau	v a u	291317		1---I	4	cvv	3 7 7	AXZ	BAY	1213.B.C 1213.A.V 1213.Y.V	2.0 1.5 0.8	vau	0	21	- v a u	?
4609	Tuamotuan_246	Tuamotu	I	tuam1242	-ku	1209	246	182	pmt	POLLEX	First person singular (Possessive)	x	False	abvd-abvd-246-266	-ku	k u	123681		x---I	1460	cv	1 7	AX	KY	246.K.C 246.Y.V	2.0 1.5	ku	0	22	- k u	?
4610	Tuamotuan_246	Tuamotu	I	tuam1242	au	1209	246	182	pmt	POLLEX	First person singular pronoun (Focus)	1,21	False	abvd-abvd-246-265	au	a u	123680		1---I	4	vv	7 7	XZ	AY	246.A.V 246.Y.V	1.5 0.8	au	0	21	- - a u	?
4879	Niuean_247	Niue	I	niue1239	-ku	1209	247	182	niu	POLLEX	First person singular (Possessive)	x	False	abvd-abvd-247-248	-ku	k u	123684		x---I	1460	cv	1 7	AX	KY	247.K.C 247.Y.V	2.0 1.5	ku	0	22	- k u	?
4880	Niuean_247	Niue	I	niue1239	kau	1209	247	182	niu	POLLEX	First person singular pronoun	1,21	False	abvd-abvd-247-247	kau	k + a u	123683	au	1---I	4	cvv	1 9 7 7	A_XZ	K_AY	247.K.C 247._._ 247.A.V 247.Y.V	2.0 0.0 1.5 0.8	k+au	0	22 21	- k - ◦ - - a u	? ?
5131	Austral_128	Rurutuan	I	aust1304	au	1209	128	182	aut	Meyer-128-2005		1,21	False	abvd-abvd-128-239	au	a u	81790		1---I	4	vv	7 7	XZ	AY	128.A.V 128.Y.V	1.5 0.8	au	0	21	- - a u	?
5132	Austral_128	Rurutuan	I	aust1304	vau	1209	128	182	aut	Meyer-128-2005		1, 21, 18	False	abvd-abvd-128-238	vau	v a u	81789		1---I	4	cvv	3 7 7	AXZ	BAY	128.B.C 128.A.V 128.Y.V	2.0 1.5 0.8	vau	0	21	- v a u	?
5383	FutunaAniwa_156	Futuna-Aniwa	I	futu1245	au	1209	156	182	fut	POLLEX	I,  me (Dty)	1,21	False	abvd-abvd-156-281	au	a u	64878		1---I	4	vv	7 7	XZ	AY	156.A.V 156.Y.V	1.5 0.8	au	0	21	- - a u	?
5384	FutunaAniwa_156	Futuna-Aniwa	I	futu1245	avau	1209	156	182	fut	POLLEX		1, 21, 18	False	abvd-abvd-156-280	avau	a v a u	64773		1---I	4	vcvv	7 3 7 7	XBYZ	ABAY	156.A.V 156.B.C 156.A.V 156.Y.V	1.5 1.75 1.3 0.8	avau	0	21	a v a u	?
5641	Hawaiian_52	Hawaiian	I	hawa1245	['o] au	1209	52	182	haw	71458		1,21	False	abvd-abvd-52-210	au	a u	64669		1---I	4	vv	7 7	XZ	AY	52.A.V 52.Y.V	1.5 0.8	au	0	21	- - a u	?
5878	Rarotongan_58	Rarotongan	I	raro1241	-ku	1209	58	182	rar	POLLEX	First person singular pronoun (Focus)  First person singular (Possessive)	x	False	abvd-abvd-58-317	-ku	k u	81779		x---I	1460	cv	1 7	AX	KY	58.K.C 58.Y.V	2.0 1.5	ku	0	22	- k u	?
5879	Rarotongan_58	Rarotongan	I	raro1241	au	1209	58	182	rar	POLLEX	First person singular pronoun (Focus)  First person singular (Possessive)	1,21	False	abvd-abvd-58-316	au	a u	81778		1---I	4	vv	7 7	XZ	AY	58.A.V 58.Y.V	1.5 0.8	au	0	21	- - a u	?
6169	Penrhyn_235	Penrhyn	I	penr1237	au	1209	235	182	pnh	POLLEX	I, me	1,21	False	abvd-abvd-235-191	au	a u	64852		1---I	4	vv	7 7	XZ	AY	235.A.V 235.Y.V	1.5 0.8	au	0	21	- - a u	?
6389	Nukuria_1212	Nukeria	I	nuku1259	nau	1209	1212	182	nur	Davletshin-1212-2015		1, 22	False	abvd-abvd-1212-248	nau	n a u	290958		1---I	4	cvv	4 7 7	AXZ	NAY	1212.N.C 1212.A.V 1212.Y.V	2.0 1.5 0.8	nau	0	21	- n a u	?
6652	Samoan_118	Samoan	I	samo1305	aʔu	1209	118	182	smo	Blust-118-2005		1,21	False	abvd-abvd-118-270	aʔu	a ʔ u	64735		1---I	4	vcv	7 1 7	XBZ	AHY	118.A.V 118.H.C 118.Y.V	1.5 1.75 0.8	aʔu	0	23	a ʔ u	?
6941	RennellBellona_206	Rennellese	I	renn1242	-ku	1209	206	182	mnv	POLLEX	First person singular (Possessive)	x	False	abvd-abvd-206-241	-ku	k u	123674		x---I	1460	cv	1 7	AX	KY	206.K.C 206.Y.V	2.0 1.5	ku	0	22	- k u	?
6942	RennellBellona_206	Rennellese	I	renn1242	kau	1209	206	182	mnv	POLLEX	Portmanteau pronoun, first person singular I (Ebt) [<]	1,21	True	abvd-abvd-206-240	kau	k + a u	123673	au	1---I	4	cvv	1 9 7 7	A_XZ	K_AY	206.K.C 206._._ 206.A.V 206.Y.V	2.0 0.0 1.5 0.8	k+au	0	22 21	- k - ◦ - - a u	? ?
7204	Tuvalu_753	Nanumea	I	tuva1244	aku	1209	753	182	tvl	29903		1,21	False	abvd-abvd-753-250	aku	a k u	192372	au	1---I	4	vcv	7 1 7	XBZ	AKY	753.A.V 753.K.C 753.Y.V	1.5 1.75 0.8	aku	0	22	a k u	?
7461	Anuta_253	Anuta	I	anut1237	kau	1209	253	182	aud	POLLEX	First person singular pronoun used as subject in active	1,21	False	abvd-abvd-253-208	kau	k + a u	123686	au	1---I	4	cvv	1 9 7 7	A_XZ	K_AY	253.K.C 253._._ 253.A.V 253.Y.V	2.0 0.0 1.5 0.8	k+au	0	22 21	- k - ◦ - - a u	? ?
7	VaeakauTaumako_375	Vaeakau-Taumako	Nine	pile1238	iva	1483	375	205	piv	Hovdhaugen-375-2009		5,66	False	abvd-abvd-375-256	iva	i v a	89601		5---Nine	945	vcv	7 3 7	XBZ	IBA	375.I.V 375.B.C 375.A.V	1.5 1.75 0.8	iva	0	24	- i v a	?
250	Wallisian_258	Uvea, East	Nine	wall1257	hiva	1483	258	205	wls	POLLEX	Nine[>].(Source: Pollex)	5	True	abvd-abvd-258-290	hiva	h i v a	83560		5---Nine	945	cvcv	3 7 3 7	AXBZ	HIBA	258.H.C 258.I.V 258.B.C 258.A.V	2.0 1.5 1.75 0.8	hiva	0	24	h i v a	?
724	Maori_85	Maori	Nine	maor1246	iwa	1483	85	205	mri	Biggs-85-2005	Nine.(Source: Pollex)	5,66	False	abvd-abvd-85-223	iwa	i w a	83539		5---Nine	945	vcv	7 6 7	XBZ	IWA	85.I.V 85.W.C 85.A.V	1.5 1.75 0.8	iwa	0	24	- i w a	?
948	Kapingamarangi_217	Kapingamarangi	Nine	kapi1249	hiwa	1483	217	205	kpg	POLLEX	Nine (Lbr)[>].(Source: Pollex)	5	False	abvd-abvd-217-273	hiwa	h i w a	83549		5---Nine	945	cvcv	3 7 6 7	AXBZ	HIWA	217.H.C 217.I.V 217.W.C 217.A.V	2.0 1.5 1.75 0.8	hiwa	0	24	h i w a	?
1168	Tahitian_173	Tahitian (Modern)	Nine	tahi1242	iva	1483	173	205	tah	Clark-173-2005	Nine.(Source: Pollex)	5,66	False	abvd-abvd-173-240	iva	i v a	83546		5---Nine	945	vcv	7 3 7	XBZ	IBA	173.I.V 173.B.C 173.A.V	1.5 1.75 0.8	iva	0	24	- i v a	?
